route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
61,JUN25-Saturday-71-JUN25-0000010-,10333740,"61 ATLANTIC TO ARTESIA STA",1,1019761,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333741,"61 ATLANTIC TO ARTESIA STA",1,1019845,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333742,"61 ATLANTIC TO ARTESIA STA",1,1019823,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333743,"61 ATLANTIC TO ARTESIA STA",1,1019827,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333744,"61 ATLANTIC TO DOWNTOWN",0,1019822,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333745,"61 ATLANTIC TO DOWNTOWN",0,1019827,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333746,"61 ATLANTIC TO DOWNTOWN",0,1019819,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333747,"61 ATLANTIC TO DOWNTOWN",0,1019825,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333748,"61 ATLANTIC TO DOWNTOWN",0,1019816,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333749,"61 ATLANTIC TO DOWNTOWN",0,1019830,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333750,"61 ATLANTIC TO DOWNTOWN",0,1019818,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333751,"61 ATLANTIC TO DOWNTOWN",0,1019791,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333752,"61 ATLANTIC TO DOWNTOWN",0,1019819,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333753,"61 ATLANTIC TO DOWNTOWN",0,1019825,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333754,"61 ATLANTIC TO DOWNTOWN",0,1019822,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333755,"61 ATLANTIC TO DOWNTOWN",0,1019844,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333756,"61 ATLANTIC TO DOWNTOWN",0,1019823,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333757,"61 ATLANTIC TO DOWNTOWN",0,1019827,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333758,"61 ATLANTIC TO DOWNTOWN",0,1019791,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333759,"61 ATLANTIC TO DOWNTOWN",0,1019819,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333760,"61 ATLANTIC TO DOWNTOWN",0,1019825,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333761,"61 ATLANTIC TO DOWNTOWN",0,1019822,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333762,"61 ATLANTIC TO DOWNTOWN",0,1019844,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333763,"61 ATLANTIC TO DOWNTOWN",0,1019823,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333764,"61 ATLANTIC TO DOWNTOWN",0,1019831,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333765,"61 ATLANTIC TO DOWNTOWN",0,1019817,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333766,"61 ATLANTIC TO DOWNTOWN",0,1019816,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333767,"61 ATLANTIC TO DOWNTOWN",0,1019818,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333768,"61 ATLANTIC TO DOWNTOWN",0,1019845,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333769,"61 ATLANTIC TO DOWNTOWN",0,1019761,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333770,"61 ATLANTIC TO DOWNTOWN",0,1019759,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333771,"61 ATLANTIC TO DOWNTOWN",0,1019791,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333772,"61 ATLANTIC TO DOWNTOWN",0,1019819,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333773,"61 ATLANTIC TO DOWNTOWN",0,1019825,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333774,"61 ATLANTIC TO DOWNTOWN",0,1019822,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333775,"61 ATLANTIC TO DOWNTOWN",0,1019844,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333776,"61 ATLANTIC TO DOWNTOWN",0,1019823,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333777,"61 ATLANTIC TO DOWNTOWN",0,1019759,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333778,"61 ATLANTIC TO DOWNTOWN",0,1019817,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333779,"61 ATLANTIC TO DOWNTOWN",0,1019819,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333780,"61 ATLANTIC TO DOWNTOWN",0,1019818,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333781,"61 ATLANTIC TO DOWNTOWN",0,1019761,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333782,"61 ATLANTIC TO DOWNTOWN",0,1019815,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333783,"61 ATLANTIC TO ARTESIA STA",1,1019816,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333784,"61 ATLANTIC TO DOWNTOWN",0,1019817,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333785,"61 ATLANTIC TO DOWNTOWN",0,1019822,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333786,"61 ATLANTIC TO DOWNTOWN",0,1019823,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333787,"61 ATLANTIC TO DOWNTOWN",0,1019791,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333788,"61 ATLANTIC TO DOWNTOWN",0,1019825,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333789,"61 ATLANTIC TO DOWNTOWN",0,1019845,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333790,"61 ATLANTIC TO DOWNTOWN",0,1019823,610125
61,JUN25-Saturday-71-JUN25-0000010-,10333791,"61 ATLANTIC TO ARTESIA STA",1,1019831,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333792,"61 ATLANTIC TO ARTESIA STA",1,1019817,610126
191,JUN25-Saturday-71-JUN25-0000010-,10333793,"191 SANTA FE TO DOWNTOWN",0,1019828,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333794,"191 SANTA FE TO DOWNTOWN",0,1019820,1910346
61,JUN25-Saturday-71-JUN25-0000010-,10333795,"61 ATLANTIC TO ARTESIA STA",1,1019818,610126
191,JUN25-Saturday-71-JUN25-0000010-,10333796,"191 SANTA FE TO DOWNTOWN",0,1019832,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333797,"191 SANTA FE TO DOWNTOWN",0,1019824,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333798,"191 SANTA FE TO DOWNTOWN",0,1019829,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333799,"191 SANTA FE TO DOWNTOWN",0,1019820,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333800,"191 SANTA FE TO DOWNTOWN",0,1019760,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333801,"191 SANTA FE TO DOWNTOWN",0,1019821,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333802,"191 SANTA FE TO DOWNTOWN",0,1019828,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333803,"191 SANTA FE TO DOWNTOWN",0,1019833,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333804,"191 SANTA FE TO DOWNTOWN",0,1019762,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333805,"191 SANTA FE TO DOWNTOWN",0,1019832,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333806,"191 SANTA FE TO DOWNTOWN",0,1019824,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333807,"191 SANTA FE TO DOWNTOWN",0,1019829,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333808,"191 SANTA FE TO DOWNTOWN",0,1019820,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333809,"191 SANTA FE TO DOWNTOWN",0,1019760,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333810,"191 SANTA FE TO DOWNTOWN",0,1019821,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333811,"191 SANTA FE TO DOWNTOWN",0,1019828,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333812,"191 SANTA FE TO DOWNTOWN",0,1019833,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333813,"191 SANTA FE TO DOWNTOWN",0,1019762,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333814,"191 SANTA FE TO DOWNTOWN",0,1019832,1910346
191,JUN25-Saturday-71-JUN25-0000010-,10333815,"191 SANTA FE TO DOWNTOWN",0,1019824,1910346
94,JUN25-Saturday-71-JUN25-0000010-,10333816,"94 7TH STREET TO DOWNTOWN",0,1019763,940172
94,JUN25-Saturday-71-JUN25-0000010-,10333817,"94 7TH STREET TO DOWNTOWN",0,1019767,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333818,"94 7TH STREET TO DOWNTOWN",0,1019763,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333819,"94 7TH STREET TO DOWNTOWN",0,1019771,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333820,"94 7TH STREET TO DOWNTOWN",0,1019763,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333821,"94 7TH STREET TO DOWNTOWN",0,1019789,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333822,"94 7TH STREET TO DOWNTOWN",0,1019765,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333823,"94 7TH STREET TO DOWNTOWN",0,1019767,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333824,"94 7TH STREET TO DOWNTOWN",0,1019772,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333825,"94 7TH STREET TO DOWNTOWN",0,1019792,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333826,"94 7TH STREET TO DOWNTOWN",0,1019826,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333827,"94 7TH STREET TO DOWNTOWN",0,1019771,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333828,"94 7TH STREET TO DOWNTOWN",0,1019792,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333829,"94 7TH STREET TO DOWNTOWN",0,1019826,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333830,"94 7TH STREET TO DOWNTOWN",0,1019771,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333831,"94 7TH STREET TO DOWNTOWN",0,1019792,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333832,"94 7TH STREET TO DOWNTOWN",0,1019826,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333833,"94 7TH STREET TO DOWNTOWN",0,1019771,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333834,"94 7TH STREET TO DOWNTOWN",0,1019792,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333835,"94 7TH STREET TO DOWNTOWN",0,1019826,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333836,"94 7TH STREET TO DOWNTOWN",0,1019772,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333837,"94 7TH STREET TO DOWNTOWN",0,1019763,940175
94,JUN25-Saturday-71-JUN25-0000010-,10333838,"94 7TH STREET TO DOWNTOWN",0,1019772,940175
61,JUN25-Saturday-71-JUN25-0000010-,10333839,"61 ATLANTIC TO ARTESIA STA",1,1019844,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333840,"61 ATLANTIC TO ARTESIA STA",1,1019822,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333841,"61 ATLANTIC TO ARTESIA STA",1,1019823,610126
104,JUN25-Saturday-71-JUN25-0000010-,10333842,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333843,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333844,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019812,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333845,"101 CARSON TO SANTA FE AVE",0,1019813,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333846,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333847,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333848,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019812,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333849,"101 CARSON TO SANTA FE AVE",0,1019813,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333850,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333851,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333852,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019812,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333853,"101 CARSON TO SANTA FE AVE",0,1019813,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333854,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333855,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333856,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019812,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333857,"101 CARSON TO SANTA FE AVE",0,1019813,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333858,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333859,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333860,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019812,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333861,"101 CARSON TO SANTA FE AVE",0,1019813,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333862,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333863,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333864,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019812,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333865,"101 CARSON TO SANTA FE AVE",0,1019813,1010093
104,JUN25-Saturday-71-JUN25-0000010-,10333866,"104 WILLOW TO SANTA FE AVE VIA AIRPORT",0,1019811,1040031
101,JUN25-Saturday-71-JUN25-0000010-,10333867,"101 CARSON TO SANTA FE AVE",0,1019814,1010093
61,JUN25-Saturday-71-JUN25-0000010-,10333868,"61 ATLANTIC TO ARTESIA STA",1,1019819,610126
191,JUN25-Saturday-71-JUN25-0000010-,10333869,"191 SANTA FE TO DOWNTOWN",0,1019821,1910347
191,JUN25-Saturday-71-JUN25-0000010-,10333870,"191 SANTA FE TO DOWNTOWN",0,1019762,1910349
61,JUN25-Saturday-71-JUN25-0000010-,10333871,"61 ATLANTIC TO ARTESIA STA",1,1019825,610126
171,JUN25-Saturday-71-JUN25-0000010-,10333872,"171 PCH TO VILLAGES AT CABRILLO",0,1019774,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333873,"171 PCH TO VILLAGES AT CABRILLO",0,1019776,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333874,"171 PCH TO VILLAGES AT CABRILLO",0,1019775,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333875,"171 PCH TO VILLAGES AT CABRILLO",0,1019774,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333876,"171 PCH TO VILLAGES AT CABRILLO",0,1019776,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333877,"171 PCH TO VILLAGES AT CABRILLO",0,1019775,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333878,"171 PCH TO VILLAGES AT CABRILLO",0,1019774,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333879,"171 PCH TO VILLAGES AT CABRILLO",0,1019776,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333880,"171 PCH TO VILLAGES AT CABRILLO",0,1019775,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333881,"171 PCH TO VILLAGES AT CABRILLO",0,1019790,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333882,"171 PCH TO VILLAGES AT CABRILLO",0,1019776,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333883,"171 PCH TO VILLAGES AT CABRILLO",0,1019775,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333884,"171 PCH TO VILLAGES AT CABRILLO",0,1019790,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333885,"171 PCH TO VILLAGES AT CABRILLO",0,1019776,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333886,"171 PCH TO VILLAGES AT CABRILLO",0,1019775,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333887,"171 PCH TO VILLAGES AT CABRILLO",0,1019790,1710191
61,JUN25-Saturday-71-JUN25-0000010-,10333888,"61 ATLANTIC TO ARTESIA STA",1,1019791,610126
171,JUN25-Saturday-71-JUN25-0000010-,10333889,"171 PCH TO VILLAGES AT CABRILLO",0,1019805,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333890,"171 PCH TO VILLAGES AT CABRILLO",0,1019790,1710191
171,JUN25-Saturday-71-JUN25-0000010-,10333891,"171 PCH TO VILLAGES AT CABRILLO",0,1019805,1710191
101,JUN25-Saturday-71-JUN25-0000010-,10333892,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
101,JUN25-Saturday-71-JUN25-0000010-,10333893,"101 CARSON TO NORWALK BLVD",1,1019812,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333894,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019813,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333895,"103 CARSON ST TO LAKEWOOD MALL",1,1019754,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333896,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333897,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019814,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333898,"103 CARSON ST TO LAKEWOOD MALL",1,1019755,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333899,"101 CARSON TO NORWALK BLVD",1,1019812,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333900,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019813,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333901,"103 CARSON ST TO LAKEWOOD MALL",1,1019754,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333902,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333903,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019814,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333904,"103 CARSON ST TO LAKEWOOD MALL",1,1019755,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333905,"101 CARSON TO NORWALK BLVD",1,1019812,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333906,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019813,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333907,"103 CARSON ST TO LAKEWOOD MALL",1,1019754,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333908,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333909,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019814,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333910,"103 CARSON ST TO LAKEWOOD MALL",1,1019755,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333911,"101 CARSON TO NORWALK BLVD",1,1019812,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333912,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019813,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333913,"103 CARSON ST TO LAKEWOOD MALL",1,1019754,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333914,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333915,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019814,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333916,"103 CARSON ST TO LAKEWOOD MALL",1,1019755,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333917,"101 CARSON TO NORWALK BLVD",1,1019812,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333918,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019813,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333919,"103 CARSON ST TO LAKEWOOD MALL",1,1019754,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333920,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333921,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019814,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333922,"103 CARSON ST TO LAKEWOOD MALL",1,1019755,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333923,"101 CARSON TO NORWALK BLVD",1,1019812,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333924,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019813,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333925,"103 CARSON ST TO LAKEWOOD MALL",1,1019754,1030067
101,JUN25-Saturday-71-JUN25-0000010-,10333926,"101 CARSON TO NORWALK BLVD",1,1019811,1010094
104,JUN25-Saturday-71-JUN25-0000010-,10333927,"104 SPRING TO NORWALK BLVD VIA AIRPORT",1,1019814,1040030
103,JUN25-Saturday-71-JUN25-0000010-,10333928,"103 CARSON ST TO LAKEWOOD MALL",1,1019755,1030067
91,JUN25-Saturday-71-JUN25-0000010-,10333929,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019789,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333930,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019767,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333931,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019792,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333932,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019772,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333933,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019789,910191
61,JUN25-Saturday-71-JUN25-0000010-,10333934,"61 ATLANTIC TO ARTESIA STA",1,1019816,610126
91,JUN25-Saturday-71-JUN25-0000010-,10333935,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019789,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333936,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019765,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333937,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019763,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333938,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019767,910191
61,JUN25-Saturday-71-JUN25-0000010-,10333939,"61 ATLANTIC TO ARTESIA STA",1,1019825,610126
91,JUN25-Saturday-71-JUN25-0000010-,10333940,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019763,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333941,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019772,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333942,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019772,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333943,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019792,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333944,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019792,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333945,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019767,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333946,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019767,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333947,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019765,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333948,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019763,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333949,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019789,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333950,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019765,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333951,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019771,910191
91,JUN25-Saturday-71-JUN25-0000010-,10333952,"91 7TH - BELLFLOWER TO DOWNTOWN",0,1019826,910191
61,JUN25-Saturday-71-JUN25-0000010-,10333953,"61 ATLANTIC TO ARTESIA STA",1,1019791,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333954,"61 ATLANTIC TO ARTESIA STA",1,1019830,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333955,"61 ATLANTIC TO ARTESIA STA",1,1019825,610126
61,JUN25-Saturday-71-JUN25-0000010-,10333956,"61 ATLANTIC TO ARTESIA STA",1,1019818,610126
192,JUN25-Saturday-71-JUN25-0000010-,10333957,"192 SANTA FE TO DOWNTOWN",0,1019829,1920199
61,JUN25-Saturday-71-JUN25-0000010-,10333958,"61 ATLANTIC TO ARTESIA STA",1,1019827,610126
192,JUN25-Saturday-71-JUN25-0000010-,10333959,"192 SANTA FE TO DOWNTOWN",0,1019826,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333960,"192 SANTA FE TO DOWNTOWN",0,1019821,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333961,"192 SANTA FE TO DOWNTOWN",0,1019828,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333962,"192 SANTA FE TO DOWNTOWN",0,1019833,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333963,"192 SANTA FE TO DOWNTOWN",0,1019762,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333964,"192 SANTA FE TO DOWNTOWN",0,1019832,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333965,"192 SANTA FE TO DOWNTOWN",0,1019824,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333966,"192 SANTA FE TO DOWNTOWN",0,1019829,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333967,"192 SANTA FE TO DOWNTOWN",0,1019820,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333968,"192 SANTA FE TO DOWNTOWN",0,1019760,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333969,"192 SANTA FE TO DOWNTOWN",0,1019821,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333970,"192 SANTA FE TO DOWNTOWN",0,1019828,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333971,"192 SANTA FE TO DOWNTOWN",0,1019833,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333972,"192 SANTA FE TO DOWNTOWN",0,1019762,1920199
192,JUN25-Saturday-71-JUN25-0000010-,10333973,"192 SANTA FE TO DOWNTOWN",0,1019832,1920199
